6:20,0,20.7,209.33,2015-05-04
6:25,0,20.7,209.15,2015-05-04
6:30,0,20.7,209.07,2015-05-04
6:35,0,20.7,209.04,2015-05-04
6:40,0,20.7,208.99,2015-05-04
6:45,7.91,21.05,209.11,2015-05-04
6:50,16.96,21.36,208.95,2015-05-04
6:55,38.75,22,208.97,2015-05-04
7:00,65.09,21.99,208.82,2015-05-04
7:05,92.27,22.06,209.39,2015-05-04
7:10,113.85,22.55,211.07,2015-05-04
7:15,139.73,22.6,210.94,2015-05-04
7:20,166.38,22.96,210.91,2015-05-04
7:25,186.59,23.2,210.69,2015-05-04
7:30,204.39,23.25,210.69,2015-05-04
7:35,225.84,23.74,210.76,2015-05-04
7:40,251.86,23.8,210.59,2015-05-04
7:45,272.28,24.32,210.41,2015-05-04
7:50,309.7,24.5,210.26,2015-05-04
7:55,336.21,24.79,210.03,2015-05-04
8:00,364.19,25.1,210.01,2015-05-04
8:05,399.27,25.43,210.17,2015-05-04
8:10,422.01,25.7,210.2,2015-05-04
8:15,449.01,26.17,210.36,2015-05-04
8:20,458.62,26.4,209.84,2015-05-04
8:25,478.91,26.58,209.87,2015-05-04
8:30,521.84,27,209.61,2015-05-04
8:35,579.51,27.35,209.54,2015-05-04
8:40,644.84,27.86,209.69,2015-05-04
8:45,664.47,28.29,209.91,2015-05-04
8:50,662.3,28.43,209.93,2015-05-04
8:55,684.78,28.87,209.86,2015-05-04
9:00,728.32,29.24,209.98,2015-05-04
9:05,750.48,29.5,210.07,2015-05-04
9:10,781.61,29.86,209.8,2015-05-04
9:15,809.72,30.09,209.69,2015-05-04
9:20,847.48,30.62,209.8,2015-05-04
9:25,867.12,30.8,209.96,2015-05-04
9:30,878.99,31.2,209.97,2015-05-04
9:35,946.32,31.5,209.92,2015-05-04
9:40,1012.38,31.99,209.87,2015-05-04
9:45,1079.09,32.61,209.83,2015-05-04
9:50,1158.15,33.1,210.05,2015-05-04
9:55,1261.77,33.68,210.27,2015-05-04
10:00,1336.54,34.32,209.84,2015-05-04
10:05,1455.86,35.13,209.91,2015-05-04
10:10,1604.83,36.08,209.94,2015-05-04
10:15,1620.87,36.74,209.91,2015-05-04
10:20,1683,37.34,209.88,2015-05-04
10:25,1744.23,37.98,209.76,2015-05-04
10:30,1847.86,38.62,209.69,2015-05-04
10:35,2078.19,39.84,209.66,2015-05-04
10:40,3512.92,44.36,210.21,2015-05-04
10:45,3804,48.94,210.42,2015-05-04
10:50,2400.01,46.87,210.51,2015-05-04
10:55,2085.9,45.08,210.46,2015-05-04
11:00,2953.16,45.98,210.86,2015-05-04
11:05,2753.66,48.66,210.75,2015-05-04
11:10,2655.46,47.86,210.82,2015-05-04
11:15,2808.92,48.13,211.04,2015-05-04
11:20,2828.43,49.29,210.95,2015-05-04
11:25,4674.05,55.37,211.64,2015-05-04
11:30,4833.14,59.34,211.7,2015-05-04
11:35,4286.54,59.62,211.39,2015-05-04
11:40,4745.86,61.86,211.51,2015-05-04
11:45,4651.5,63.03,211.46,2015-05-04
11:50,4444.9,64.14,211.42,2015-05-04
11:55,3347.47,59.63,211.04,2015-05-04
12:00,4253.88,63.02,211.35,2015-05-04
12:05,4810.81,65.28,211.44,2015-05-04
12:10,4753.89,66.84,211.44,2015-05-04
12:15,4957.19,68.42,211.56,2015-05-04
12:20,4391.65,67.48,211.4,2015-05-04
12:25,4585,67.97,211.44,2015-05-04
12:30,4118.14,66.05,211.26,2015-05-04
12:35,3717.05,60.66,211.13,2015-05-04
12:40,4230.85,58.36,211.33,2015-05-04
12:45,3995.65,57.58,211.31,2015-05-04
12:50,3397.47,57.37,211.11,2015-05-04
