06:25,0,21.16,209.87
06:30,0,21.19,209.63
06:35,0,21.25,209.64
06:40,0,21.27,209.61
06:45,4.46,21.29,209.57
06:50,12.26,21.61,209.67
06:55,24.25,22,209.72
07:00,41.05,22.07,209.77
07:05,54.37,22.52,209.94
07:10,77.26,22.6,209.83
07:15,100.18,22.6,209.86
07:20,124.78,22.95,209.95
07:25,147.09,23.2,209.94
07:30,172.4,23.22,209.95
07:35,193.26,23.76,209.91
07:40,218.47,23.8,209.93
07:45,245.67,24.23,209.84
07:50,274.05,24.49,209.69
07:55,304.19,24.75,209.78
08:00,339.34,25.1,209.6
08:05,376.11,25.43,209.54
08:10,401.81,25.69,209.5
08:15,443.9,26.16,209.26
08:20,484.97,26.49,209.15
08:25,506.3,26.99,209.14
08:30,528.7,27.16,209.06
08:35,561.72,27.58,209.11
08:40,600.51,28.03,209
08:45,646.96,28.39,209.15
08:50,702.59,28.89,209.22
08:55,741.26,29.43,209.12
09:00,750.04,29.56,209.11
09:05,740.72,30.02,208.87
09:10,774.36,30.15,208.76
09:15,859.36,30.76,209.29
09:20,919.58,31.3,209.3
09:25,949.44,31.61,209.27
09:30,939.52,31.99,209.17
09:35,937.2,32.01,209.29
09:40,944.41,32.6,209.23
09:45,946.78,32.69,209.1
09:50,955.23,32.72,209.02
09:55,1048.89,33.27,208.91
10:00,1074.84,33.51,209.03
10:05,1096.31,33.9,209.01
10:10,1151.97,34.36,209.03
10:15,1168.49,34.5,209.55
10:20,1127.39,34.5,210.27
10:25,1189.16,35.12,209.89
10:30,1294.01,35.59,209.88
10:35,1376.4,36.12,209.73
10:40,1341,36.4,209.55
10:45,1289.56,36.4,209.52
10:50,1300.42,36.55,209.47
10:55,1368.49,37.06,209.48
11:00,1448.2,37.55,209.8
11:05,1434.08,37.7,209.63
11:10,1475.11,38.15,209.4
11:15,1453.34,38.3,209.19
11:20,1380.1,38.3,209.06
11:25,1502.14,38.55,209.18
11:30,1679.85,39.41,209.12
11:35,1746.49,40.08,209.02
11:40,1871.01,40.71,209.55
11:45,1964.82,41.58,209.74
11:50,1996,42.09,209.84
11:55,1980.67,42.43,209.63
12:00,2109.42,43.06,209.61
12:05,2245.32,43.95,209.85
12:10,2264.29,44.58,209.83
12:15,2251.08,45.05,209.69
12:20,2198.44,45.19,209.53
12:25,2201.93,45.26,209.59
12:30,2248.2,45.89,209.56
12:35,2280.32,46.18,209.65
12:40,2511.44,47.02,209.75
12:45,2997.49,48.85,209.73
12:50,3097.7,50.78,209.81
12:55,2770.34,50.3,209.48
13:00,2732.3,50.4,209.67
13:05,3120.73,51.76,209.81
13:10,3274.45,53.39,209.89
13:15,3285.36,53.75,209.86
13:20,3790.55,56.12,210.05
13:25,3195.14,55.57,209.94
13:30,3079.09,55.41,209.96
13:35,3387.66,55.91,210.09
13:40,3354.77,56.61,210.17
13:45,2997.22,55.9,210.08
13:50,3542.41,57.4,210.4
13:55,3572.63,57.86,210.25
14:00,3264.83,58.42,209.85
14:05,3064.8,57.18,209.78
14:10,3331.38,57.98,209.85
14:15,2991.81,57.66,209.82
14:20,3156.15,57.07,209.78
14:25,3151.55,58.21,209.69
14:30,3836.23,60.34,209.92
14:35,2909.15,58.28,209.53
14:40,3507.19,59.48,209.68
14:45,3079.36,59.62,209.67
14:50,2267.03,56.99,209.12
14:55,4449.78,61.69,209.88
15:00,3209.75,61.91,209.66
15:05,2389.14,57.21,209.42
15:10,2666.61,57.41,209.45
15:15,3666.26,62.06,209.74
15:20,4205.33,62.74,210.02
15:25,3164.2,62.57,209.57
15:30,2796.77,59.96,209.41
15:35,2185.99,58.41,209.12
15:40,2613.34,57.34,209.3
15:45,3840.67,61.41,209.86
15:50,2457.92,58.48,209.24
15:55,3470.16,61.39,209.68
16:00,3179.23,61.06,209.57
16:05,3285.26,61.35,209.62
16:10,2497.73,60.3,209.47
16:15,3569.58,61.11,209.72
16:20,2879.64,60.85,209.48
16:25,2886.65,59.78,209.5
16:30,3204.57,61.3,209.53
16:35,2833.57,60.45,209.21
16:40,2807.21,59.51,209.11
16:45,2645.96,59.5,209.2
16:50,2650.18,58.69,209.35
16:55,2348.56,58.04,209.24
17:00,2195.19,57.45,209.17
17:05,2270.81,56.09,209.23
17:10,2335.11,56.54,209.87
17:15,2262.64,56.16,209.93
17:20,2223.18,55.65,209.82
17:25,2147.12,55.12,209.69
17:30,2082.2,54.74,209.89
17:35,1941.85,54.06,209.72
17:40,1524.08,52.54,209.8
17:45,1668.41,51.89,209.91
17:50,1326.62,50.63,209.74
17:55,944.04,48.86,209.69
18:00,593.9,46.94,209.51
18:05,431.56,45.33,209.49
18:10,390.72,44.26,209.4
18:15,383.51,43.4,209.37
18:20,413.38,42.77,209.58
18:25,374.2,42.19,209.59
18:30,342.35,41.61,209.56
18:35,315.07,41.03,209.6
18:40,284.2,40.64,209.49
18:45,238.14,40.07,209.51
18:50,220.59,39.6,209.52
18:55,207.07,39.16,209.48
19:00,183.26,38.79,209.49
19:05,169.49,38.3,209.65
19:10,177.61,38.19,209.56
19:15,132.59,37.7,209.59
19:20,98.55,37.33,209.61
19:25,78.31,37.08,209.56
19:30,64.75,36.49,209.65
19:35,41.89,36.32,210.1
19:40,28.64,35.84,209.89
19:45,7.04,35.78,209.78
19:50,0.08,35.27,209.31
19:55,0,34.57,210.45
20:00,0,34.4,210.48
20:05,0,33.86,210.36
