2058,1STFLOOR:OFFICE,Zone Infiltration Air Change Rate [ach] !TimeStep
2059,1STFLOOR:WOMEN%SRESTROOM,Zone Infiltration Sensible Heat Loss Energy [J] !TimeStep
2060,1STFLOOR:WOMEN%SRESTROOM,Zone Infiltration Sensible Heat Gain Energy [J] !TimeStep
2061,1STFLOOR:WOMEN%SRESTROOM,Zone Infiltration Air Change Rate [ach] !TimeStep
2062,1STFLOOR:CLASSROOM,Zone Infiltration Sensible Heat Loss Energy [J] !TimeStep
2063,1STFLOOR:CLASSROOM,Zone Infiltration Sensible Heat Gain Energy [J] !TimeStep
2064,1STFLOOR:CLASSROOM,Zone Infiltration Air Change Rate [ach] !TimeStep
2065,BLOCK2:STORGE,Zone Infiltration Sensible Heat Loss Energy [J] !TimeStep
2066,BLOCK2:STORGE,Zone Infiltration Sensible Heat Gain Energy [J] !TimeStep
2067,BLOCK2:STORGE,Zone Infiltration Air Change Rate [ach] !TimeStep
2068,BLOCK2:MAINAREA,Zone Infiltration Sensible Heat Loss Energy [J] !TimeStep
2069,BLOCK2:MAINAREA,Zone Infiltration Sensible Heat Gain Energy [J] !TimeStep
2070,BLOCK2:MAINAREA,Zone Infiltration Air Change Rate [ach] !TimeStep
2071,BLOCK2:AQUARIUM,Zone Infiltration Sensible Heat Loss Energy [J] !TimeStep
2072,BLOCK2:AQUARIUM,Zone Infiltration Sensible Heat Gain Energy [J] !TimeStep
2073,BLOCK2:AQUARIUM,Zone Infiltration Air Change Rate [ach] !TimeStep
2074,BLOCK2:ELEVATOR1,Zone Infiltration Sensible Heat Loss Energy [J] !TimeStep
2075,BLOCK2:ELEVATOR1,Zone Infiltration Sensible Heat Gain Energy [J] !TimeStep
2076,BLOCK2:ELEVATOR1,Zone Infiltration Air Change Rate [ach] !TimeStep
2077,BLOCK2:VESTIBULE,Zone Infiltration Sensible Heat Loss Energy [J] !TimeStep
2078,BLOCK2:VESTIBULE,Zone Infiltration Sensible Heat Gain Energy [J] !TimeStep
2079,BLOCK2:VESTIBULE,Zone Infiltration Air Change Rate [ach] !TimeStep
2080,BLOCK2:MECH.,Zone Infiltration Sensible Heat Loss Energy [J] !TimeStep
2081,BLOCK2:MECH.,Zone Infiltration Sensible Heat Gain Energy [J] !TimeStep
2082,BLOCK2:MECH.,Zone Infiltration Air Change Rate [ach] !TimeStep
2083,BLOCK2:THEATER,Zone Infiltration Sensible Heat Loss Energy [J] !TimeStep
2084,BLOCK2:THEATER,Zone Infiltration Sensible Heat Gain Energy [J] !TimeStep
2085,BLOCK2:THEATER,Zone Infiltration Air Change Rate [ach] !TimeStep
2086,BLOCK2:CLOSET,Zone Infiltration Sensible Heat Loss Energy [J] !TimeStep
2087,BLOCK2:CLOSET,Zone Infiltration Sensible Heat Gain Energy [J] !TimeStep
2088,BLOCK2:CLOSET,Zone Infiltration Air Change Rate [ach] !TimeStep
2089,BLOCK2:ZONE8,Zone Infiltration Sensible Heat Loss Energy [J] !TimeStep
2090,BLOCK2:ZONE8,Zone Infiltration Sensible Heat Gain Energy [J] !TimeStep
2091,BLOCK2:ZONE8,Zone Infiltration Air Change Rate [ach] !TimeStep
2092,BLOCK2:ELEVATOR,Zone Infiltration Sensible Heat Loss Energy [J] !TimeStep
2093,BLOCK2:ELEVATOR,Zone Infiltration Sensible Heat Gain Energy [J] !TimeStep
2094,BLOCK2:ELEVATOR,Zone Infiltration Air Change Rate [ach] !TimeStep
2095,BLOCK2:EQUIPTMENTRM.,Zone Infiltration Sensible Heat Loss Energy [J] !TimeStep
2096,BLOCK2:EQUIPTMENTRM.,Zone Infiltration Sensible Heat Gain Energy [J] !TimeStep
2097,BLOCK2:EQUIPTMENTRM.,Zone Infiltration Air Change Rate [ach] !TimeStep
2098,BLOCK1:MAINAREA,Zone Infiltration Sensible Heat Loss Energy [J] !TimeStep
2099,BLOCK1:MAINAREA,Zone Infiltration Sensible Heat Gain Energy [J] !TimeStep
2100,BLOCK1:MAINAREA,Zone Infiltration Air Change Rate [ach] !TimeStep
2101,1STFLOOR:STAIRS,Zone Ventilation Sensible Heat Loss Energy [J] !TimeStep
2102,1STFLOOR:STAIRS,Zone Ventilation Sensible Heat Gain Energy [J] !TimeStep
2103,1STFLOOR:STAIRS,Zone Ventilation Air Change Rate [ach] !TimeStep
2135,1STFLOOR:TRASHROOM,Zone Ventilation Sensible Heat Loss Energy [J] !TimeStep
2136,1STFLOOR:TRASHROOM,Zone Ventilation Sensible Heat Gain Energy [J] !TimeStep
2137,1STFLOOR:TRASHROOM,Zone Ventilation Air Change Rate [ach] !TimeStep
2149,1STFLOOR:STAFFRESTROOM,Zone Ventilation Sensible Heat Loss Energy [J] !TimeStep
2150,1STFLOOR:STAFFRESTROOM,Zone Ventilation Sensible Heat Gain Energy [J] !TimeStep
2151,1STFLOOR:STAFFRESTROOM,Zone Ventilation Air Change Rate [ach] !TimeStep
2163,1STFLOOR:OPENOFFICE,Zone Ventilation Sensible Heat Loss Energy [J] !TimeStep
2164,1STFLOOR:OPENOFFICE,Zone Ventilation Sensible Heat Gain Energy [J] !TimeStep
2165,1STFLOOR:OPENOFFICE,Zone Ventilation Air Change Rate [ach] !TimeStep
2177,1STFLOOR:OFFICE111,Zone Ventilation Sensible Heat Loss Energy [J] !TimeStep
2178,1STFLOOR:OFFICE111,Zone Ventilation Sensible Heat Gain Energy [J] !TimeStep
2179,1STFLOOR:OFFICE111,Zone Ventilation Air Change Rate [ach] !TimeStep
2191,1STFLOOR:TANK,Zone Ventilation Sensible Heat Loss Energy [J] !TimeStep
2192,1STFLOOR:TANK,Zone Ventilation Sensible Heat Gain Energy [J] !TimeStep
2193,1STFLOOR:TANK,Zone Ventilation Air Change Rate [ach] !TimeStep
2205,1STFLOOR:PUMPROOM,Zone Ventilation Sensible Heat Loss Energy [J] !TimeStep
2206,1STFLOOR:PUMPROOM,Zone Ventilation Sensible Heat Gain Energy [J] !TimeStep
2207,1STFLOOR:PUMPROOM,Zone Ventilation Air Change Rate [ach] !TimeStep
2219,1STFLOOR:LOBBY,Zone Ventilation Sensible Heat Loss Energy [J] !TimeStep
2220,1STFLOOR:LOBBY,Zone Ventilation Sensible Heat Gain Energy [J] !TimeStep
2221,1STFLOOR:LOBBY,Zone Ventilation Air Change Rate [ach] !TimeStep
2233,1STFLOOR:PREPROOM,Zone Ventilation Sensible Heat Loss Energy [J] !TimeStep
2234,1STFLOOR:PREPROOM,Zone Ventilation Sensible Heat Gain Energy [J] !TimeStep
2235,1STFLOOR:PREPROOM,Zone Ventilation Air Change Rate [ach] !TimeStep
2247,1STFLOOR:KITCHEN,Zone Ventilation Sensible Heat Loss Energy [J] !TimeStep
2248,1STFLOOR:KITCHEN,Zone Ventilation Sensible Heat Gain Energy [J] !TimeStep
2249,1STFLOOR:KITCHEN,Zone Ventilation Air Change Rate [ach] !TimeStep
2261,1STFLOOR:VESTIBULE,Zone Ventilation Sensible Heat Loss Energy [J] !TimeStep
2262,1STFLOOR:VESTIBULE,Zone Ventilation Sensible Heat Gain Energy [J] !TimeStep
2263,1STFLOOR:VESTIBULE,Zone Ventilation Air Change Rate [ach] !TimeStep
2275,1STFLOOR:ELEC.,Zone Ventilation Sensible Heat Loss Energy [J] !TimeStep
2276,1STFLOOR:ELEC.,Zone Ventilation Sensible Heat Gain Energy [J] !TimeStep
2277,1STFLOOR:ELEC.,Zone Ventilation Air Change Rate [ach] !TimeStep
2289,1STFLOOR:JANITOR,Zone Ventilation Sensible Heat Loss Energy [J] !TimeStep
2290,1STFLOOR:JANITOR,Zone Ventilation Sensible Heat Gain Energy [J] !TimeStep
2291,1STFLOOR:JANITOR,Zone Ventilation Air Change Rate [ach] !TimeStep
2303,1STFLOOR:MEN%SRESTROOM,Zone Ventilation Sensible Heat Loss Energy [J] !TimeStep
2304,1STFLOOR:MEN%SRESTROOM,Zone Ventilation Sensible Heat Gain Energy [J] !TimeStep
2305,1STFLOOR:MEN%SRESTROOM,Zone Ventilation Air Change Rate [ach] !TimeStep
2317,1STFLOOR:LOBBY1,Zone Ventilation Sensible Heat Loss Energy [J] !TimeStep
2318,1STFLOOR:LOBBY1,Zone Ventilation Sensible Heat Gain Energy [J] !TimeStep
2319,1STFLOOR:LOBBY1,Zone Ventilation Air Change Rate [ach] !TimeStep
2331,1STFLOOR:STORAGE,Zone Ventilation Sensible Heat Loss Energy [J] !TimeStep
2332,1STFLOOR:STORAGE,Zone Ventilation Sensible Heat Gain Energy [J] !TimeStep
2333,1STFLOOR:STORAGE,Zone Ventilation Air Change Rate [ach] !TimeStep
2345,1STFLOOR:ELEV.CLOSET,Zone Ventilation Sensible Heat Loss Energy [J] !TimeStep
2346,1STFLOOR:ELEV.CLOSET,Zone Ventilation Sensible Heat Gain Energy [J] !TimeStep
2347,1STFLOOR:ELEV.CLOSET,Zone Ventilation Air Change Rate [ach] !TimeStep
2359,1STFLOOR:ELEVATOR,Zone Ventilation Sensible Heat Loss Energy [J] !TimeStep
2360,1STFLOOR:ELEVATOR,Zone Ventilation Sensible Heat Gain Energy [J] !TimeStep
2361,1STFLOOR:ELEVATOR,Zone Ventilation Air Change Rate [ach] !TimeStep
2373,1STFLOOR:OFFICE,Zone Ventilation Sensible Heat Loss Energy [J] !TimeStep
2374,1STFLOOR:OFFICE,Zone Ventilation Sensible Heat Gain Energy [J] !TimeStep
2375,1STFLOOR:OFFICE,Zone Ventilation Air Change Rate [ach] !TimeStep
2387,1STFLOOR:WOMEN%SRESTROOM,Zone Ventilation Sensible Heat Loss Energy [J] !TimeStep
2388,1STFLOOR:WOMEN%SRESTROOM,Zone Ventilation Sensible Heat Gain Energy [J] !TimeStep
2389,1STFLOOR:WOMEN%SRESTROOM,Zone Ventilation Air Change Rate [ach] !TimeStep
2401,1STFLOOR:CLASSROOM,Zone Ventilation Sensible Heat Loss Energy [J] !TimeStep
2402,1STFLOOR:CLASSROOM,Zone Ventilation Sensible Heat Gain Energy [J] !TimeStep
2403,1STFLOOR:CLASSROOM,Zone Ventilation Air Change Rate [ach] !TimeStep
2415,BLOCK2:STORGE,Zone Ventilation Sensible Heat Loss Energy [J] !TimeStep
2416,BLOCK2:STORGE,Zone Ventilation Sensible Heat Gain Energy [J] !TimeStep
2417,BLOCK2:STORGE,Zone Ventilation Air Change Rate [ach] !TimeStep
2429,BLOCK2:MAINAREA,Zone Ventilation Sensible Heat Loss Energy [J] !TimeStep
2430,BLOCK2:MAINAREA,Zone Ventilation Sensible Heat Gain Energy [J] !TimeStep
2431,BLOCK2:MAINAREA,Zone Ventilation Air Change Rate [ach] !TimeStep
2443,BLOCK2:AQUARIUM,Zone Ventilation Sensible Heat Loss Energy [J] !TimeStep
2444,BLOCK2:AQUARIUM,Zone Ventilation Sensible Heat Gain Energy [J] !TimeStep
2445,BLOCK2:AQUARIUM,Zone Ventilation Air Change Rate [ach] !TimeStep
2457,BLOCK2:ELEVATOR1,Zone Ventilation Sensible Heat Loss Energy [J] !TimeStep
2458,BLOCK2:ELEVATOR1,Zone Ventilation Sensible Heat Gain Energy [J] !TimeStep
2459,BLOCK2:ELEVATOR1,Zone Ventilation Air Change Rate [ach] !TimeStep
2471,BLOCK2:VESTIBULE,Zone Ventilation Sensible Heat Loss Energy [J] !TimeStep
2472,BLOCK2:VESTIBULE,Zone Ventilation Sensible Heat Gain Energy [J] !TimeStep
2473,BLOCK2:VESTIBULE,Zone Ventilation Air Change Rate [ach] !TimeStep
2485,BLOCK2:MECH.,Zone Ventilation Sensible Heat Loss Energy [J] !TimeStep
2486,BLOCK2:MECH.,Zone Ventilation Sensible Heat Gain Energy [J] !TimeStep
2487,BLOCK2:MECH.,Zone Ventilation Air Change Rate [ach] !TimeStep
2499,BLOCK2:THEATER,Zone Ventilation Sensible Heat Loss Energy [J] !TimeStep
2500,BLOCK2:THEATER,Zone Ventilation Sensible Heat Gain Energy [J] !TimeStep
2501,BLOCK2:THEATER,Zone Ventilation Air Change Rate [ach] !TimeStep
2513,BLOCK2:CLOSET,Zone Ventilation Sensible Heat Loss Energy [J] !TimeStep
2514,BLOCK2:CLOSET,Zone Ventilation Sensible Heat Gain Energy [J] !TimeStep
2515,BLOCK2:CLOSET,Zone Ventilation Air Change Rate [ach] !TimeStep
2527,BLOCK2:ZONE8,Zone Ventilation Sensible Heat Loss Energy [J] !TimeStep
2528,BLOCK2:ZONE8,Zone Ventilation Sensible Heat Gain Energy [J] !TimeStep
2529,BLOCK2:ZONE8,Zone Ventilation Air Change Rate [ach] !TimeStep
2541,BLOCK2:ELEVATOR,Zone Ventilation Sensible Heat Loss Energy [J] !TimeStep
2542,BLOCK2:ELEVATOR,Zone Ventilation Sensible Heat Gain Energy [J] !TimeStep
2543,BLOCK2:ELEVATOR,Zone Ventilation Air Change Rate [ach] !TimeStep
2555,BLOCK2:EQUIPTMENTRM.,Zone Ventilation Sensible Heat Loss Energy [J] !TimeStep
2556,BLOCK2:EQUIPTMENTRM.,Zone Ventilation Sensible Heat Gain Energy [J] !TimeStep
2557,BLOCK2:EQUIPTMENTRM.,Zone Ventilation Air Change Rate [ach] !TimeStep
2569,BLOCK1:MAINAREA,Zone Ventilation Sensible Heat Loss Energy [J] !TimeStep
2570,BLOCK1:MAINAREA,Zone Ventilation Sensible Heat Gain Energy [J] !TimeStep
2571,BLOCK1:MAINAREA,Zone Ventilation Air Change Rate [ach] !TimeStep
2655,1STFLOOR:STAIRS,Zone Air System Sensible Heating Rate [W] !TimeStep
2656,1STFLOOR:STAIRS,Zone Air System Sensible Cooling Rate [W] !TimeStep
2657,1STFLOOR:STAIRS,Zone Air Relative Humidity [%] !TimeStep
2690,1STFLOOR:TRASHROOM,Zone Air System Sensible Heating Rate [W] !TimeStep
2691,1STFLOOR:TRASHROOM,Zone Air System Sensible Cooling Rate [W] !TimeStep
2692,1STFLOOR:TRASHROOM,Zone Air Relative Humidity [%] !TimeStep
2725,1STFLOOR:STAFFRESTROOM,Zone Air System Sensible Heating Rate [W] !TimeStep
2726,1STFLOOR:STAFFRESTROOM,Zone Air System Sensible Cooling Rate [W] !TimeStep
2727,1STFLOOR:STAFFRESTROOM,Zone Air Relative Humidity [%] !TimeStep
2760,1STFLOOR:OPENOFFICE,Zone Air System Sensible Heating Rate [W] !TimeStep
2761,1STFLOOR:OPENOFFICE,Zone Air System Sensible Cooling Rate [W] !TimeStep
2762,1STFLOOR:OPENOFFICE,Zone Air Relative Humidity [%] !TimeStep
2795,1STFLOOR:OFFICE111,Zone Air System Sensible Heating Rate [W] !TimeStep
2796,1STFLOOR:OFFICE111,Zone Air System Sensible Cooling Rate [W] !TimeStep
2797,1STFLOOR:OFFICE111,Zone Air Relative Humidity [%] !TimeStep
2830,1STFLOOR:TANK,Zone Air System Sensible Heating Rate [W] !TimeStep
2831,1STFLOOR:TANK,Zone Air System Sensible Cooling Rate [W] !TimeStep
2832,1STFLOOR:TANK,Zone Air Relative Humidity [%] !TimeStep
2865,1STFLOOR:PUMPROOM,Zone Air System Sensible Heating Rate [W] !TimeStep
2866,1STFLOOR:PUMPROOM,Zone Air System Sensible Cooling Rate [W] !TimeStep
2867,1STFLOOR:PUMPROOM,Zone Air Relative Humidity [%] !TimeStep
2900,1STFLOOR:LOBBY,Zone Air System Sensible Heating Rate [W] !TimeStep
2901,1STFLOOR:LOBBY,Zone Air System Sensible Cooling Rate [W] !TimeStep
2902,1STFLOOR:LOBBY,Zone Air Relative Humidity [%] !TimeStep
2935,1STFLOOR:PREPROOM,Zone Air System Sensible Heating Rate [W] !TimeStep
2936,1STFLOOR:PREPROOM,Zone Air System Sensible Cooling Rate [W] !TimeStep
2937,1STFLOOR:PREPROOM,Zone Air Relative Humidity [%] !TimeStep
2970,1STFLOOR:KITCHEN,Zone Air System Sensible Heating Rate [W] !TimeStep
2971,1STFLOOR:KITCHEN,Zone Air System Sensible Cooling Rate [W] !TimeStep
2972,1STFLOOR:KITCHEN,Zone Air Relative Humidity [%] !TimeStep
3005,1STFLOOR:VESTIBULE,Zone Air System Sensible Heating Rate [W] !TimeStep
3006,1STFLOOR:VESTIBULE,Zone Air System Sensible Cooling Rate [W] !TimeStep
3007,1STFLOOR:VESTIBULE,Zone Air Relative Humidity [%] !TimeStep
3040,1STFLOOR:ELEC.,Zone Air System Sensible Heating Rate [W] !TimeStep
3041,1STFLOOR:ELEC.,Zone Air System Sensible Cooling Rate [W] !TimeStep
3042,1STFLOOR:ELEC.,Zone Air Relative Humidity [%] !TimeStep
3075,1STFLOOR:JANITOR,Zone Air System Sensible Heating Rate [W] !TimeStep
3076,1STFLOOR:JANITOR,Zone Air System Sensible Cooling Rate [W] !TimeStep
3077,1STFLOOR:JANITOR,Zone Air Relative Humidity [%] !TimeStep
3110,1STFLOOR:MEN%SRESTROOM,Zone Air System Sensible Heating Rate [W] !TimeStep
3111,1STFLOOR:MEN%SRESTROOM,Zone Air System Sensible Cooling Rate [W] !TimeStep
3112,1STFLOOR:MEN%SRESTROOM,Zone Air Relative Humidity [%] !TimeStep
3145,1STFLOOR:LOBBY1,Zone Air System Sensible Heating Rate [W] !TimeStep
3146,1STFLOOR:LOBBY1,Zone Air System Sensible Cooling Rate [W] !TimeStep
3147,1STFLOOR:LOBBY1,Zone Air Relative Humidity [%] !TimeStep
3180,1STFLOOR:STORAGE,Zone Air System Sensible Heating Rate [W] !TimeStep
3181,1STFLOOR:STORAGE,Zone Air System Sensible Cooling Rate [W] !TimeStep
3182,1STFLOOR:STORAGE,Zone Air Relative Humidity [%] !TimeStep
3215,1STFLOOR:ELEV.CLOSET,Zone Air System Sensible Heating Rate [W] !TimeStep
3216,1STFLOOR:ELEV.CLOSET,Zone Air System Sensible Cooling Rate [W] !TimeStep
3217,1STFLOOR:ELEV.CLOSET,Zone Air Relative Humidity [%] !TimeStep
3250,1STFLOOR:ELEVATOR,Zone Air System Sensible Heating Rate [W] !TimeStep
3251,1STFLOOR:ELEVATOR,Zone Air System Sensible Cooling Rate [W] !TimeStep
3252,1STFLOOR:ELEVATOR,Zone Air Relative Humidity [%] !TimeStep
3285,1STFLOOR:OFFICE,Zone Air System Sensible Heating Rate [W] !TimeStep
3286,1STFLOOR:OFFICE,Zone Air System Sensible Cooling Rate [W] !TimeStep
3287,1STFLOOR:OFFICE,Zone Air Relative Humidity [%] !TimeStep
3320,1STFLOOR:WOMEN%SRESTROOM,Zone Air System Sensible Heating Rate [W] !TimeStep
3321,1STFLOOR:WOMEN%SRESTROOM,Zone Air System Sensible Cooling Rate [W] !TimeStep
3322,1STFLOOR:WOMEN%SRESTROOM,Zone Air Relative Humidity [%] !TimeStep
3355,1STFLOOR:CLASSROOM,Zone Air System Sensible Heating Rate [W] !TimeStep
3356,1STFLOOR:CLASSROOM,Zone Air System Sensible Cooling Rate [W] !TimeStep
3357,1STFLOOR:CLASSROOM,Zone Air Relative Humidity [%] !TimeStep
3390,BLOCK2:STORGE,Zone Air System Sensible Heating Rate [W] !TimeStep
3391,BLOCK2:STORGE,Zone Air System Sensible Cooling Rate [W] !TimeStep
3392,BLOCK2:STORGE,Zone Air Relative Humidity [%] !TimeStep
3425,BLOCK2:MAINAREA,Zone Air System Sensible Heating Rate [W] !TimeStep
3426,BLOCK2:MAINAREA,Zone Air System Sensible Cooling Rate [W] !TimeStep
3427,BLOCK2:MAINAREA,Zone Air Relative Humidity [%] !TimeStep
3460,BLOCK2:AQUARIUM,Zone Air System Sensible Heating Rate [W] !TimeStep
3461,BLOCK2:AQUARIUM,Zone Air System Sensible Cooling Rate [W] !TimeStep
3462,BLOCK2:AQUARIUM,Zone Air Relative Humidity [%] !TimeStep
3495,BLOCK2:ELEVATOR1,Zone Air System Sensible Heating Rate [W] !TimeStep
3496,BLOCK2:ELEVATOR1,Zone Air System Sensible Cooling Rate [W] !TimeStep
3497,BLOCK2:ELEVATOR1,Zone Air Relative Humidity [%] !TimeStep
3530,BLOCK2:VESTIBULE,Zone Air System Sensible Heating Rate [W] !TimeStep
3531,BLOCK2:VESTIBULE,Zone Air System Sensible Cooling Rate [W] !TimeStep
3532,BLOCK2:VESTIBULE,Zone Air Relative Humidity [%] !TimeStep
3565,BLOCK2:MECH.,Zone Air System Sensible Heating Rate [W] !TimeStep
3566,BLOCK2:MECH.,Zone Air System Sensible Cooling Rate [W] !TimeStep
3567,BLOCK2:MECH.,Zone Air Relative Humidity [%] !TimeStep
3600,BLOCK2:THEATER,Zone Air System Sensible Heating Rate [W] !TimeStep
3601,BLOCK2:THEATER,Zone Air System Sensible Cooling Rate [W] !TimeStep
3602,BLOCK2:THEATER,Zone Air Relative Humidity [%] !TimeStep
3635,BLOCK2:CLOSET,Zone Air System Sensible Heating Rate [W] !TimeStep
3636,BLOCK2:CLOSET,Zone Air System Sensible Cooling Rate [W] !TimeStep
3637,BLOCK2:CLOSET,Zone Air Relative Humidity [%] !TimeStep
3670,BLOCK2:ZONE8,Zone Air System Sensible Heating Rate [W] !TimeStep
3671,BLOCK2:ZONE8,Zone Air System Sensible Cooling Rate [W] !TimeStep
3672,BLOCK2:ZONE8,Zone Air Relative Humidity [%] !TimeStep
3705,BLOCK2:ELEVATOR,Zone Air System Sensible Heating Rate [W] !TimeStep
3706,BLOCK2:ELEVATOR,Zone Air System Sensible Cooling Rate [W] !TimeStep
3707,BLOCK2:ELEVATOR,Zone Air Relative Humidity [%] !TimeStep
3740,BLOCK2:EQUIPTMENTRM.,Zone Air System Sensible Heating Rate [W] !TimeStep
3741,BLOCK2:EQUIPTMENTRM.,Zone Air System Sensible Cooling Rate [W] !TimeStep
3742,BLOCK2:EQUIPTMENTRM.,Zone Air Relative Humidity [%] !TimeStep
3775,BLOCK1:MAINAREA,Zone Air System Sensible Heating Rate [W] !TimeStep
3776,BLOCK1:MAINAREA,Zone Air System Sensible Cooling Rate [W] !TimeStep
3777,BLOCK1:MAINAREA,Zone Air Relative Humidity [%] !TimeStep
3860,DHW 1STFLOOR:STAIRS,Water Use Equipment Heating Rate [W] !TimeStep
3924,DHW 1STFLOOR:TRASHROOM,Water Use Equipment Heating Rate [W] !TimeStep
3958,DHW 1STFLOOR:STAFFRESTROOM,Water Use Equipment Heating Rate [W] !TimeStep
3992,DHW 1STFLOOR:OPENOFFICE,Water Use Equipment Heating Rate [W] !TimeStep
4026,DHW 1STFLOOR:OFFICE111,Water Use Equipment Heating Rate [W] !TimeStep
4060,DHW 1STFLOOR:TANK,Water Use Equipment Heating Rate [W] !TimeStep
4094,DHW 1STFLOOR:PUMPROOM,Water Use Equipment Heating Rate [W] !TimeStep
4128,DHW 1STFLOOR:LOBBY,Water Use Equipment Heating Rate [W] !TimeStep
4162,DHW 1STFLOOR:PREPROOM,Water Use Equipment Heating Rate [W] !TimeStep
4196,DHW 1STFLOOR:KITCHEN,Water Use Equipment Heating Rate [W] !TimeStep
4230,DHW 1STFLOOR:VESTIBULE,Water Use Equipment Heating Rate [W] !TimeStep
4264,DHW 1STFLOOR:ELEC.,Water Use Equipment Heating Rate [W] !TimeStep
4298,DHW 1STFLOOR:JANITOR,Water Use Equipment Heating Rate [W] !TimeStep
4332,DHW 1STFLOOR:MEN%SRESTROOM,Water Use Equipment Heating Rate [W] !TimeStep
4366,DHW 1STFLOOR:LOBBY1,Water Use Equipment Heating Rate [W] !TimeStep
4400,DHW 1STFLOOR:STORAGE,Water Use Equipment Heating Rate [W] !TimeStep
4434,DHW 1STFLOOR:ELEV.CLOSET,Water Use Equipment Heating Rate [W] !TimeStep
4468,DHW 1STFLOOR:ELEVATOR,Water Use Equipment Heating Rate [W] !TimeStep
4502,DHW 1STFLOOR:OFFICE,Water Use Equipment Heating Rate [W] !TimeStep
4536,DHW 1STFLOOR:WOMEN%SRESTROOM,Water Use Equipment Heating Rate [W] !TimeStep
4570,DHW 1STFLOOR:CLASSROOM,Water Use Equipment Heating Rate [W] !TimeStep
4604,DHW BLOCK2:STORGE,Water Use Equipment Heating Rate [W] !TimeStep
4638,DHW BLOCK2:MAINAREA,Water Use Equipment Heating Rate [W] !TimeStep
4672,DHW BLOCK2:AQUARIUM,Water Use Equipment Heating Rate [W] !TimeStep
4706,DHW BLOCK2:ELEVATOR1,Water Use Equipment Heating Rate [W] !TimeStep
4740,DHW BLOCK2:VESTIBULE,Water Use Equipment Heating Rate [W] !TimeStep
4774,DHW BLOCK2:MECH.,Water Use Equipment Heating Rate [W] !TimeStep
4808,DHW BLOCK2:THEATER,Water Use Equipment Heating Rate [W] !TimeStep
4842,DHW BLOCK2:CLOSET,Water Use Equipment Heating Rate [W] !TimeStep
4876,DHW BLOCK2:ZONE8,Water Use Equipment Heating Rate [W] !TimeStep
4910,DHW BLOCK2:ELEVATOR,Water Use Equipment Heating Rate [W] !TimeStep
4944,DHW BLOCK2:EQUIPTMENTRM.,Water Use Equipment Heating Rate [W] !TimeStep
4978,DHW BLOCK1:MAINAREA,Water Use Equipment Heating Rate [W] !TimeStep
5135,1STFLOOR:STAIRS IDEAL LOADS AIR,Zone Ideal Loads Supply Air Sensible Heating Rate [W] !TimeStep
5136,1STFLOOR:STAIRS IDEAL LOADS AIR,Zone Ideal Loads Supply Air Total Heating Rate [W] !TimeStep
5137,1STFLOOR:STAIRS IDEAL LOADS AIR,Zone Ideal Loads Supply Air Sensible Cooling Rate [W] !TimeStep
5138,1STFLOOR:STAIRS IDEAL LOADS AIR,Zone Ideal Loads Supply Air Total Cooling Rate [W] !TimeStep
5139,1STFLOOR:STAIRS IDEAL LOADS AIR,Zone Ideal Loads Heat Recovery Sensible Heating Rate [W] !TimeStep
5140,1STFLOOR:STAIRS IDEAL LOADS AIR,Zone Ideal Loads Heat Recovery Total Heating Rate [W] !TimeStep
5141,1STFLOOR:STAIRS IDEAL LOADS AIR,Zone Ideal Loads Heat Recovery Sensible Cooling Rate [W] !TimeStep
5142,1STFLOOR:STAIRS IDEAL LOADS AIR,Zone Ideal Loads Heat Recovery Total Cooling Rate [W] !TimeStep
5145,1STFLOOR:TRASHROOM IDEAL LOADS AIR,Zone Ideal Loads Supply Air Sensible Heating Rate [W] !TimeStep
5146,1STFLOOR:TRASHROOM IDEAL LOADS AIR,Zone Ideal Loads Supply Air Total Heating Rate [W] !TimeStep
5147,1STFLOOR:TRASHROOM IDEAL LOADS AIR,Zone Ideal Loads Supply Air Sensible Cooling Rate [W] !TimeStep
5148,1STFLOOR:TRASHROOM IDEAL LOADS AIR,Zone Ideal Loads Supply Air Total Cooling Rate [W] !TimeStep
5149,1STFLOOR:TRASHROOM IDEAL LOADS AIR,Zone Ideal Loads Heat Recovery Sensible Heating Rate [W] !TimeStep
5150,1STFLOOR:TRASHROOM IDEAL LOADS AIR,Zone Ideal Loads Heat Recovery Total Heating Rate [W] !TimeStep
5151,1STFLOOR:TRASHROOM IDEAL LOADS AIR,Zone Ideal Loads Heat Recovery Sensible Cooling Rate [W] !TimeStep
5152,1STFLOOR:TRASHROOM IDEAL LOADS AIR,Zone Ideal Loads Heat Recovery Total Cooling Rate [W] !TimeStep
5155,1STFLOOR:STAFFRESTROOM IDEAL LOADS AIR,Zone Ideal Loads Supply Air Sensible Heating Rate [W] !TimeStep
5156,1STFLOOR:STAFFRESTROOM IDEAL LOADS AIR,Zone Ideal Loads Supply Air Total Heating Rate [W] !TimeStep
5157,1STFLOOR:STAFFRESTROOM IDEAL LOADS AIR,Zone Ideal Loads Supply Air Sensible Cooling Rate [W] !TimeStep
5158,1STFLOOR:STAFFRESTROOM IDEAL LOADS AIR,Zone Ideal Loads Supply Air Total Cooling Rate [W] !TimeStep
5159,1STFLOOR:STAFFRESTROOM IDEAL LOADS AIR,Zone Ideal Loads Heat Recovery Sensible Heating Rate [W] !TimeStep
