2,6,Day of Simulation[],Month[],Day of Month[],DST Indicator[1=yes 0=no],Hour[],StartMinute[],EndMinute[],DayType,2035,1,1STFLOOR:ELEC.,Zone Infiltration Sensible Heat Loss Energy [J] !TimeStep
2,1, 7,29, 1, 1, 0.00, 5.00,Monday         ,2035,8864.1895366627
2,1, 7,29, 1, 1, 5.00,10.00,Monday         ,2035,9263.47746719751
2,1, 7,29, 1, 1,10.00,15.00,Monday         ,2035,9617.92401498887
2,1, 7,29, 1, 1,15.00,20.00,Monday         ,2035,9976.8582944603
2,1, 7,29, 1, 1,20.00,25.00,Monday         ,2035,10346.5719962774
2,1, 7,29, 1, 1,25.00,30.00,Monday         ,2035,10718.1900284211
2,1, 7,29, 1, 1,30.00,35.00,Monday         ,2035,11086.3610149765
2,1, 7,29, 1, 1,35.00,40.00,Monday         ,2035,11451.2673326602
2,1, 7,29, 1, 1,40.00,45.00,Monday         ,2035,11814.6025235528
2,1, 7,29, 1, 1,45.00,50.00,Monday         ,2035,12177.157769649
2,1, 7,29, 1, 1,50.00,55.00,Monday         ,2035,12538.8344312934
2,1, 7,29, 1, 1,55.00,60.00,Monday         ,2035,12899.350204105
2,1, 7,29, 1, 2, 0.00, 5.00,Monday         ,2035,12908.1183051147
2,1, 7,29, 1, 2, 5.00,10.00,Monday         ,2035,12967.1244639499
2,1, 7,29, 1, 2,10.00,15.00,Monday         ,2035,13041.9227031561
2,1, 7,29, 1, 2,15.00,20.00,Monday         ,2035,13113.3267591816
2,1, 7,29, 1, 2,20.00,25.00,Monday         ,2035,13179.8449235714
2,1, 7,29, 1, 2,25.00,30.00,Monday         ,2035,13245.3208238566
2,1, 7,29, 1, 2,30.00,35.00,Monday         ,2035,13311.6705231233
2,1, 7,29, 1, 2,35.00,40.00,Monday         ,2035,13378.6046017017
2,1, 7,29, 1, 2,40.00,45.00,Monday         ,2035,13445.4054615227
2,1, 7,29, 1, 2,45.00,50.00,Monday         ,2035,13511.7981043588
2,1, 7,29, 1, 2,50.00,55.00,Monday         ,2035,13577.8480674323
2,1, 7,29, 1, 2,55.00,60.00,Monday         ,2035,13643.6636222094
2,1, 7,29, 1, 3, 0.00, 5.00,Monday         ,2035,13517.0984939022
2,1, 7,29, 1, 3, 5.00,10.00,Monday         ,2035,13418.699402119
2,1, 7,29, 1, 3,10.00,15.00,Monday         ,2035,13329.8176599452
2,1, 7,29, 1, 3,15.00,20.00,Monday         ,2035,13240.1310279891
2,1, 7,29, 1, 3,20.00,25.00,Monday         ,2035,13148.8788906157
2,1, 7,29, 1, 3,25.00,30.00,Monday         ,2035,13058.1515673219
2,1, 7,29, 1, 3,30.00,35.00,Monday         ,2035,12968.9837035562
2,1, 7,29, 1, 3,35.00,40.00,Monday         ,2035,12881.2170541702
2,1, 7,29, 1, 3,40.00,45.00,Monday         ,2035,12794.4589738261
2,1, 7,29, 1, 3,45.00,50.00,Monday         ,2035,12708.5506096159
2,1, 7,29, 1, 3,50.00,55.00,Monday         ,2035,12623.514062585
2,1, 7,29, 1, 3,55.00,60.00,Monday         ,2035,12539.3943014814
2,1, 7,29, 1, 4, 0.00, 5.00,Monday         ,2035,13224.3392066272
2,1, 7,29, 1, 4, 5.00,10.00,Monday         ,2035,13827.929749409
2,1, 7,29, 1, 4,10.00,15.00,Monday         ,2035,14180.6044407513
2,1, 7,29, 1, 4,15.00,20.00,Monday         ,2035,14387.7626927772
2,1, 7,29, 1, 4,20.00,25.00,Monday         ,2035,14575.3039788764
2,1, 7,29, 1, 4,25.00,30.00,Monday         ,2035,14786.7914671366
2,1, 7,29, 1, 4,30.00,35.00,Monday         ,2035,15012.4357726648
2,1, 7,29, 1, 4,35.00,40.00,Monday         ,2035,15236.5732596053
2,1, 7,29, 1, 4,40.00,45.00,Monday         ,2035,15454.7702233426
2,1, 7,29, 1, 4,45.00,50.00,Monday         ,2035,15669.519761093
2,1, 7,29, 1, 4,50.00,55.00,Monday         ,2035,15883.4501435021
2,1, 7,29, 1, 4,55.00,60.00,Monday         ,2035,16097.2266457988
2,1, 7,29, 1, 5, 0.00, 5.00,Monday         ,2035,23057.9280643841
2,1, 7,29, 1, 5, 5.00,10.00,Monday         ,2035,23945.5397594882
